Timestamp,Window_Title,Hour_of_Day,Day_of_Week,Is_Evening,Is_Early_Morning,Minute_of_Day,Session_Duration_Seconds,Total_Session_Duration_Seconds,Consecutive_Window_Count,Seconds_Since_Last_Switch,Total_Switches_So_Far,Unique_Windows_Last_10,Is_First_in_Hour,Cumulative_Work_Seconds,Time_Bucket,Switches_Last_15min,Switching_Rate_Per_Hour,Session_Length_vs_Average,Is_Extended_Session,Is_Brief_Session,Category,Confidence_Reason,App_Name,App_Type,Duration_Seconds,FQS_Score,Previous_Category,Switch_Cost,CSC_Score
2025-11-08 15:47:30,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,15,30,3,10,6,2,0,23710,Afternoon,57,228.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:35,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,20,30,4,15,6,2,0,23715,Afternoon,56,224.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:40,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,25,30,5,20,6,2,0,23720,Afternoon,55,220.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:45,Removing secrets before pushing to repository - Claude - Google Chrome,15,Saturday,False,False,947,30,30,6,25,6,2,0,23725,Afternoon,54,216.0,0.3164983164983165,False,True,High Load,"The user is actively engaged in a task that involves problem-solving and attention to detail, specifically removing secrets before pushing to a repository, which is a critical step in development workflows.",Google Chrome,Browser,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:50,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,947,5,150,1,0,30,2,0,23730,Afternoon,55,220.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:47:55,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,947,10,150,2,5,30,2,0,23735,Afternoon,55,220.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:00,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,15,150,3,10,30,2,0,23740,Afternoon,55,220.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:05,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,20,150,4,15,30,2,0,23745,Afternoon,55,220.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:10,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,25,150,5,20,30,2,0,23750,Afternoon,54,216.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:15,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,30,150,6,25,30,2,0,23755,Afternoon,54,216.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:20,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,35,150,7,30,30,2,0,23760,Afternoon,53,212.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:25,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,40,150,8,35,30,2,0,23765,Afternoon,53,212.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:30,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,45,150,9,40,30,2,0,23770,Afternoon,53,212.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:35,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,50,150,10,45,30,1,0,23775,Afternoon,52,208.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:40,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,55,150,11,50,30,1,0,23780,Afternoon,52,208.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:45,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,60,150,12,55,30,1,0,23785,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:50,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,65,150,13,60,30,1,0,23790,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:48:55,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,948,70,150,14,65,30,1,0,23795,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:00,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,75,150,15,70,30,1,0,23800,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:05,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,80,150,16,75,30,1,0,23805,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:10,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,85,150,17,80,30,1,0,23810,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:15,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,90,150,18,85,30,1,0,23815,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:20,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,95,150,19,90,30,1,0,23820,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:25,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,100,150,20,95,30,1,0,23825,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:30,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,105,150,21,100,30,1,0,23830,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
2025-11-08 15:49:35,server.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,15,Saturday,False,False,949,110,150,22,105,30,1,0,23835,Afternoon,51,204.0,1.5824915824915824,False,False,High Load,"The window title indicates active coding work in Visual Studio Code, which involves problem-solving and complex thinking, thus requiring high cognitive load.",Visual Studio Code,Development,5,55.79802484867792,High Load,5.0,1.0512902198152279
